word	idf	rf_importance	lr_importance
effluents	8.8643	0.0	0.0
efflux	9.2698	0.0	0.0
effortful	9.2698	0.0	0.0
effortlessly	8.8643	0.0	0.0104
effusion	8.8643	0.0	0.0
efgd	9.2698	0.0	0.0
efms	9.2698	0.0	0.0
efo	9.2698	0.0	0.0049
egasp	9.2698	0.0	0.0
egfr	8.3535	0.0	0.0
egg	8.3535	0.0	0.0
eggnog	8.8643	0.0	0.0
eggplant	9.2698	0.0	0.0076
eggs	8.8643	0.0	0.0
egyptian	9.2698	0.0	0.0
ehdaa	9.2698	0.0	0.0
ehdaa2	9.2698	0.0	0.0
ehealth	8.3535	0.0	0.0
ehg	9.2698	0.0	0.0
ehive	9.2698	0.0	0.0
ehlers	9.2698	0.0	0.0
ehr	8.1711	0.0	0.0479
edx	9.2698	0.0	0.0
educators	7.8835	0.0	0.0124
educational	6.2252	0.0	0.0131
edible	8.5766	0.0	0.0
ecoweb	9.2698	0.0	0.0
ecpr	9.2698	0.0	0.0
ectomycorrhizal	8.8643	0.0	0.0
ed	8.017	0.0	0.0
edam	8.8643	0.0	0.0337
edam_1	9.2698	0.0	0.0043
edamontology	9.2698	0.0	0.0174
edc	9.2698	0.0	0.0
edgar	9.2698	0.0	0.0
edged	8.8643	0.0	0.0
edges	8.8643	0.0	0.0233
edgeworthii	9.2698	0.0	0.0
edgp	9.2698	0.0	0.0223
edinburgh	8.8643	0.0	0.0174
educating	9.2698	0.0	0.0
edit	7.1297	0.0	0.0834
editable	9.2698	0.0	0.0081
edited	8.3535	0.0	0.0217
edition	8.1711	0.0	0.0129
editions	8.8643	0.0	0.0041
editor	7.398	0.0	0.0034
editorial	7.1903	0.0	0.053
editors	7.2549	0.0	0.0921
editosome	9.2698	0.0	0.0
editosomes	9.2698	0.0	0.0
edits	9.2698	0.0	0.0084
edna	9.2698	0.0	0.0
educated	9.2698	0.0	0.0139
emulating	9.2698	0.0	0.0
ena	7.2549	0.0	0.0718
govec	9.2698	0.0	0.0
epigenomics	8.017	0.0	0.0179
epilepsyontology	9.2698	0.0	0.0
epileptic	9.2698	0.0	0.0
epinetz	9.2698	0.0	0.0
epiphysis	9.2698	0.0	0.0
epiphytes	8.8643	0.0	0.0
episiotomy	8.8643	0.0	0.0
episode	8.3535	0.0	0.0
episodes	8.1711	0.0	0.0065
epistemology	8.8643	0.0	0.0
epithelial	7.565	0.0	0.0
epithor	9.2698	0.0	0.0
epitopes	8.017	0.0	0.0623
epitranscriptome	8.8643	0.0	0.0
eppig	9.2698	0.0	0.0
epsilon4	9.2698	0.0	0.0189
epso	9.2698	0.0	0.0
epvs	9.2698	0.0	0.0
eq	8.8643	0.0	0.0
eqs	9.2698	0.0	0.0
eqtl	9.2698	0.0	0.0023
eqtls	9.2698	0.0	0.0092
equal	9.2698	0.0	0.0
equally	9.2698	0.0	0.0114
equation	8.5766	0.0	0.0
equations	9.2698	0.0	0.008
equilibrated	9.2698	0.0	0.0
equilibrator	9.2698	0.0	0.0
equilibrium	8.5766	0.0	0.0
equip	8.8643	0.0	0.0077
epilepsy	7.1297	0.0	0.0
epigenomic	8.8643	0.0	0.0145
equipped	8.5766	0.0	0.0193
epigenome	8.5766	0.0	0.003
environmentally	8.5766	0.0	0.0063
environmentontology	8.5766	0.0	0.0121
envision	8.3535	0.0	0.0398
envisioning	8.5766	0.0	0.0094
envo	8.3535	0.0	0.1291
enzymatic	7.8835	0.0	0.0194
enzymedetector	8.3535	0.0	0.0105
enzymologists	9.2698	0.0	0.0
eortc	8.8643	0.0	0.0
eosinophilic	8.017	0.0	0.0
epa	8.8643	0.0	0.0
epd	7.478	0.0	0.3033
epdnew	8.5766	0.0	0.0721
epfl	9.2698	0.0	0.0242
ephemeral	9.2698	0.0	0.0
ephemerality	9.2698	0.0	0.0
epi	8.5766	0.0	0.0
epibranchial	9.2698	0.0	0.0083
epic	9.2698	0.0	0.0031
epicenter	9.2698	0.0	0.0
epicondylitis	8.8643	0.0	0.0
epics2017	9.2698	0.0	0.0
epidemic	7.565	0.0	0.0632
epidemics	9.2698	0.0	0.0
epidemiologists	9.2698	0.0	0.0
epidermal	8.3535	0.0	0.0
epidermolysis	8.8643	0.0	0.0
epidural	8.3535	0.0	0.0
epigenetics	9.2698	0.0	0.0165
equipment	8.5766	0.0	0.0
equitable	8.5766	0.0	0.0
enabled	6.744	0.0	0.0794
esi	9.2698	0.0	0.0377
esnap	9.2698	0.0	0.0
esophagectomies	9.2698	0.0	0.0
esophagogastroduodenoscopy	9.2698	0.0	0.0
esophagus	9.2698	0.0	0.0
especially	6.7048	0.0	0.133
espritz	8.8643	0.0	0.0
esr1	9.2698	0.0	0.0189
essence	8.8643	0.0	0.0131
essentiality	9.2698	0.0	0.0
essentially	8.5766	0.0	0.0088
est	8.3535	0.0	0.0167
establish	7.8835	0.0	0.0629
establishes	8.1711	0.0	0.0228
estdab	9.2698	0.0	0.0144
esterase	9.2698	0.0	0.0074
esters	9.2698	0.0	0.0
estgenes	9.2698	0.0	0.0
estimate	7.565	0.0	0.0348
estimated	7.8835	0.0	0.0082
estimating	8.3535	0.0	0.0
estimations	9.2698	0.0	0.0
estimator	9.2698	0.0	0.0
estp	9.2698	0.0	0.0
estro	9.2698	0.0	0.0
estrogen	9.2698	0.0	0.0
ests	7.6603	0.0	0.0214
estuary	8.8643	0.0	0.0
ethanol	8.8643	0.0	0.0
ethics	8.3535	0.0	0.0
esme	8.5766	0.0	0.0
esecc	9.2698	0.0	0.0
equity	7.565	0.0	0.0
escola	8.8643	0.0	0.0
equivalence	8.3535	0.0	0.0079
equivalent	8.017	0.0	0.0141
equivocal	9.2698	0.0	0.0
er	9.2698	0.0	0.0
er2	9.2698	0.0	0.0
eras	8.8643	0.0	0.0
ercp	9.2698	0.0	0.0
erdite	9.2698	0.0	0.0
erectile	9.2698	0.0	0.0
ergometry	9.2698	0.0	0.0
erianthus	9.2698	0.0	0.0
erinaceus	9.2698	0.0	0.0
ermer	9.2698	0.0	0.0
erp	8.5766	0.0	0.0
erps	9.2698	0.0	0.0
erratum	7.565	0.0	0.0
erroneous	8.8643	0.0	0.0083
error	7.478	0.0	0.0156
erwinia	8.8643	0.0	0.0041
erysiphe	9.2698	0.0	0.0
erythema	9.2698	0.0	0.0
erythematosus	8.3535	0.0	0.0
erythrocyte	9.2698	0.0	0.0
es	8.017	0.0	0.0206
esc	9.2698	0.0	0.0
escalation	9.2698	0.0	0.0
escape	8.8643	0.0	0.0
escaped	9.2698	0.0	0.0
escaping	9.2698	0.0	0.0
environment	5.6322	0.0	0.1421
environ	9.2698	0.0	0.0
envipath	8.5766	0.0	0.1176
endocrinology	9.2698	0.0	0.0
endogenous	7.6603	0.0	0.0416
endograft	9.2698	0.0	0.0
endolysins	9.2698	0.0	0.0
endometrial	7.565	0.0	0.0
endometrioid	9.2698	0.0	0.0
endometriosis	8.8643	0.0	0.0
endonuclease	9.2698	0.0	0.0
endonucleases	9.2698	0.0	0.0
endophthalmitis	9.2698	0.0	0.0
endophyte	9.2698	0.0	0.0
endophytic	8.5766	0.0	0.0
endoplasmic	9.2698	0.0	0.0104
endorectal	9.2698	0.0	0.0
endorsed	9.2698	0.0	0.0118
endoscopic	7.565	0.0	0.0
endoscopy	8.3535	0.0	0.0
endospore	9.2698	0.0	0.0062
endothelial	9.2698	0.0	0.0
endourological	9.2698	0.0	0.0
endourology	9.2698	0.0	0.0
endowed	8.8643	0.0	0.0058
endowment	8.8643	0.0	0.0
endpoint	7.565	0.0	0.0533
endpoints	8.1711	0.0	0.0304
ends	8.5766	0.0	0.0173
ends_at	9.2698	0.0	0.0
endurance	9.2698	0.0	0.0
enerdge	9.2698	0.0	0.0
energetic	8.3535	0.0	0.0
endodontic	9.2698	0.0	0.0
endocarditis	8.017	0.0	0.0
envenomation	9.2698	0.0	0.0
endiviifolia	9.2698	0.0	0.0053
enablers	8.8643	0.0	0.0
enanomapper	9.2698	0.0	0.0831
encapsulate	9.2698	0.0	0.0114
encapsulating	8.8643	0.0	0.009
encapsulation	9.2698	0.0	0.0
encephalopathy	8.8643	0.0	0.0
encepp	9.2698	0.0	0.0
enclose	9.2698	0.0	0.0103
encodes	8.5766	0.0	0.052
encoding	6.9184	0.0	0.1573
encompass	8.3535	0.0	0.0147
encompasses	7.565	0.0	0.0335
encompassing	7.7657	0.0	0.031
encounter	9.2698	0.0	0.0104
encounters	8.8643	0.0	0.0
encouraged	8.1711	0.0	0.0287
encourages	8.8643	0.0	0.011
encouraging	8.5766	0.0	0.0062
encyclopaedias	9.2698	0.0	0.0
encyclopedic	8.8643	0.0	0.0
encylopedia	9.2698	0.0	0.0141
endangered	8.5766	0.0	0.0
endarterectomy	8.1711	0.0	0.0
endeavor	8.5766	0.0	0.015
endeavoring	9.2698	0.0	0.0
endeavors	9.2698	0.0	0.0054
endeavour	9.2698	0.0	0.0058
endemic	8.5766	0.0	0.0
ending	9.2698	0.0	0.0
energies	9.2698	0.0	0.01
enforce	9.2698	0.0	0.0096
enforcement	9.2698	0.0	0.0
engaged	7.7657	0.0	0.0298
ensmart	9.2698	0.0	0.0044
ensuing	9.2698	0.0	0.007
ensures	6.8719	0.0	0.061
ensuring	7.1903	0.0	0.0352
entail	9.2698	0.0	0.0146
entails	9.2698	0.0	0.0
entecavir	9.2698	0.0	0.0
enter	8.017	0.0	0.0601
enteral	8.5766	0.0	0.0
entered	8.3535	0.0	0.0097
enteric	9.2698	0.0	0.0
enterica	9.2698	0.0	0.0
entering	8.1711	0.0	0.0419
enterobacterial	8.8643	0.0	0.0222
enterocolitis	9.2698	0.0	0.0
enteropathies	9.2698	0.0	0.0
enteropathogenic	9.2698	0.0	0.0
enterostomy	9.2698	0.0	0.0
enterprise	7.478	0.0	0.0
enterprises	7.8835	0.0	0.0
enters	9.2698	0.0	0.0071
enthusiasts	9.2698	0.0	0.0069
entirely	7.8835	0.0	0.0238
entireties	9.2698	0.0	0.0084
entitled	8.8643	0.0	0.0038
entrepreneurial	8.5766	0.0	0.0
entrepreneurs	9.2698	0.0	0.0
entropy	8.5766	0.0	0.0
enugu	9.2698	0.0	0.0
ensemblgenomes	7.6603	0.0	0.0132
ensembles	9.2698	0.0	0.0
ensembldb	8.8643	0.0	0.0037
enlargement	9.2698	0.0	0.0
engages	8.8643	0.0	0.0182
engaging	8.5766	0.0	0.0122
engineer	9.2698	0.0	0.0125
engineered	7.8835	0.0	0.0325
engineering	6.8719	0.0	0.063
engineers	9.2698	0.0	0.0079
engines	8.8643	0.0	0.0117
engraftment	9.2698	0.0	0.021
enhancer	8.8643	0.0	0.0118
enhances	7.7657	0.0	0.0285
enjoy	9.2698	0.0	0.0
enjoyment	9.2698	0.0	0.0
enlarged	8.8643	0.0	0.0071
enlisting	9.2698	0.0	0.0
ensemblcompara	9.2698	0.0	0.0455
enm	9.2698	0.0	0.0104
enms	9.2698	0.0	0.0208
enormous	7.7657	0.0	0.0344
enormously	9.2698	0.0	0.0036
enoxaparin	9.2698	0.0	0.0
enredo	9.2698	0.0	0.0051
enrich	7.8835	0.0	0.0319
enriches	8.5766	0.0	0.0086
enriching	9.2698	0.0	0.0
enrichments	8.8643	0.0	0.0
enrolled	9.2698	0.0	0.0
enrollment	8.3535	0.0	0.0133
enrolment	9.2698	0.0	0.0
dysfunctional	9.2698	0.0	0.0
dysfunction	7.0185	0.0	0.0176
dyneins	9.2698	0.0	0.0
diauxic	8.8643	0.0	0.0
dichot	9.2698	0.0	0.0
dichroism	9.2698	0.0	0.0
dicistronic	9.2698	0.0	0.0206
dicom	8.8643	0.0	0.2703
dictionaries	8.1711	0.0	0.0324
dictionary	7.398	0.0	0.0458
dictions	9.2698	0.0	0.0
dicty	8.5766	0.0	0.0331
dictybase	8.017	0.0	0.1089
dictyensembl	9.2698	0.0	0.0063
dictyostelid	9.2698	0.0	0.0
dictyostelids	8.5766	0.0	0.0093
dictyostelium	8.017	0.0	0.1264
dideo	8.5766	0.0	0.0639
dieback	9.2698	0.0	0.0
dielectric	9.2698	0.0	0.0
dietetic	9.2698	0.0	0.0
dietmar	9.2698	0.0	0.0079
diets	8.8643	0.0	0.0
dif	9.2698	0.0	0.0
difference	8.017	0.0	0.0112
differentia	8.8643	0.0	0.0138
differentiable	9.2698	0.0	0.0
differentiate	8.8643	0.0	0.0092
differentiating	8.3535	0.0	0.0062
differently	9.2698	0.0	0.0
differing	9.2698	0.0	0.0
difficile	7.7657	0.0	0.0
difficulties	7.565	0.0	0.0496
diazoxide	9.2698	0.0	0.0
diatoms	9.2698	0.0	0.0
diffidence	9.2698	0.0	0.0
diastolic	8.5766	0.0	0.0
dexamethasone	8.5766	0.0	0.0
dfbp	9.2698	0.0	0.0
dha	9.2698	0.0	0.0
dhims	9.2698	0.0	0.0
dhole	9.2698	0.0	0.0069
dhs	9.2698	0.0	0.0
di	9.2698	0.0	0.0
dia	9.2698	0.0	0.0
diabetologists	9.2698	0.0	0.0
diadematus	9.2698	0.0	0.0
diafu	9.2698	0.0	-0.1362
diagnose	8.5766	0.0	0.0
diagnoses	7.7657	0.0	0.0153
diagnosing	8.8643	0.0	0.0
diagnostically	9.2698	0.0	0.0221
diagnosticians	9.2698	0.0	0.021
diagram	8.3535	0.0	0.0219
dialect	9.2698	0.0	0.0
dialectical	9.2698	0.0	0.0
diallelic	9.2698	0.0	0.0
dialogic	9.2698	0.0	0.0
dialogue	9.2698	0.0	0.0
diamond	9.2698	0.0	0.0
diaphragmatic	8.8643	0.0	0.0
diaphyseal	9.2698	0.0	0.0
diarrhea	8.3535	0.0	0.0
diarrhoea	8.5766	0.0	0.0
diary	9.2698	0.0	0.0
diaspora	9.2698	0.0	0.0
difficulty	8.017	0.0	0.0344
diffraction	9.2698	0.0	0.0055
dynamically	7.565	0.0	0.036
direction	8.3535	0.0	0.0
directory	8.5766	0.0	0.0085
directs	9.2698	0.0	0.0
disabilities	8.5766	0.0	0.0
disaggregated	9.2698	0.0	0.0
disaggregation	9.2698	0.0	0.0
disambiguation	9.2698	0.0	0.0
disaster	8.3535	0.0	0.0
disc	8.8643	0.0	0.0
discard	9.2698	0.0	0.0
discarded	9.2698	0.0	0.0
discerned	9.2698	0.0	0.0087
discerning	9.2698	0.0	0.0
discharged	8.8643	0.0	0.0
disciplinary	8.017	0.0	0.0321
discipline	8.5766	0.0	0.0231
disciplined	8.8643	0.0	0.0121
disciplines	7.565	0.0	0.0477
disclose	9.2698	0.0	0.031
disclosure	9.2698	0.0	0.0
disclosures	8.8643	0.0	0.0
disco	9.2698	0.0	0.0
discoid	9.2698	0.0	0.0
disconnect	9.2698	0.0	0.0126
discontinuation	8.8643	0.0	0.0
discontinued	8.5766	0.0	0.0173
discontinuity	8.8643	0.0	0.0174
discontinuous	8.5766	0.0	0.01
discordance	8.5766	0.0	0.0
discordant	8.8643	0.0	0.0
directional	8.8643	0.0	0.0
directing	9.2698	0.0	0.0088
diffusion	8.1711	0.0	0.0122
dipolar	9.2698	0.0	0.0057
digenea	9.2698	0.0	0.0
digested	9.2698	0.0	0.0
digesters	9.2698	0.0	0.0
digit	8.5766	0.0	0.0184
digitalisation	9.2698	0.0	0.0081
digitalized	9.2698	0.0	0.0
digitally	8.5766	0.0	0.0072
digitization	9.2698	0.0	0.0
digitized	8.8643	0.0	0.0218
digitizing	9.2698	0.0	0.0
dilational	9.2698	0.0	0.0
dimension	8.8643	0.0	0.0
dimensioned	9.2698	0.0	0.022
dimensions	7.565	0.0	0.0772
dimer	9.2698	0.0	0.021
dimeric	9.2698	0.0	0.0
dimethyl	9.2698	0.0	0.0
diminish	9.2698	0.0	0.0
diminishes	9.2698	0.0	0.0
ding	9.2698	0.0	0.0
dinoflagellate	8.8643	0.0	0.0
dinosaurs	9.2698	0.0	0.0
dinto	9.2698	0.0	0.0477
dioxygenase	9.2698	0.0	0.0
diphenhydramine	9.2698	0.0	0.0
diphtheria	9.2698	0.0	0.0
diploid	8.5766	0.0	0.0173
diplostomidae	9.2698	0.0	0.0
diplostomum	9.2698	0.0	0.0
dewatering	9.2698	0.0	0.0
dewatered	9.2698	0.0	0.0
devtox	9.2698	0.0	0.0453
dependencies	8.3535	0.0	0.061
dependent	6.9184	0.0	-0.1329
depending	8.1711	0.0	0.0119
depends	7.7657	0.0	0.0257
dephosphorylating	9.2698	0.0	0.0
dephosphorylation	8.5766	0.0	0.0226
depicted	9.2698	0.0	0.0068
depicting	8.3535	0.0	0.032
depictions	9.2698	0.0	0.0
depleted	8.8643	0.0	0.0098
depletion	8.1711	0.0	0.0
deployed	8.1711	0.0	0.0111
deploying	9.2698	0.0	0.0053
deployment	7.6603	0.0	0.0091
deployments	9.2698	0.0	0.0
depod	8.5766	0.0	0.0396
deposit	9.2698	0.0	0.0
deposited	6.744	0.0	0.0708
depositing	8.5766	0.0	0.0079
depositions	8.1711	0.0	0.0329
depositories	9.2698	0.0	0.0057
depositors	8.8643	0.0	0.012
depository	9.2698	0.0	0.0
deposits	9.2698	0.0	0.0
depot	9.2698	0.0	0.0541
depression	6.5956	0.0	-0.0896
depressive	7.7657	0.0	0.0
depthwise	9.2698	0.0	0.0
derby	9.2698	0.0	0.0
deregulated	9.2698	0.0	0.0121
dependency	8.017	0.0	0.027
dependability	9.2698	0.0	0.0
devs	9.2698	0.0	0.0
depend	8.5766	0.0	0.005
democratic	9.2698	0.0	0.0
democratizing	9.2698	0.0	0.0089
demographic	7.398	0.0	0.0235
demographics	7.565	0.0	-0.0429
demography	8.3535	0.0	0.0249
demolition	8.5766	0.0	0.0
demonstrates	8.1711	0.0	0.0366
demonstrating	8.3535	0.0	0.0066
demonstration	9.2698	0.0	0.0
demyelinating	9.2698	0.0	0.0
demystified	9.2698	0.0	0.0255
demystify	9.2698	0.0	0.0255
demystifying	9.2698	0.0	0.0
dendrites	9.2698	0.0	0.007
dendritic	8.5766	0.0	0.0
denervation	9.2698	0.0	0.0
dengue	8.1711	0.0	0.0057
denmark	8.5766	0.0	0.0
denominators	9.2698	0.0	0.0
denosumab	9.2698	0.0	0.0
denotes	9.2698	0.0	0.0134
denoting	9.2698	0.0	0.0214
densely	9.2698	0.0	0.0
densities	9.2698	0.0	0.0
dental	7.1903	0.0	-0.07
dentistry	8.3535	0.0	0.0113
denture	9.2698	0.0	0.0
denv	9.2698	0.0	0.0
departments	7.478	0.0	0.0
derep	9.2698	0.0	0.0421
dereplication	9.2698	0.0	0.0168
derivation	8.017	0.0	0.0182
derivative	8.5766	0.0	0.0224
detachment	8.8643	0.0	0.0
detectable	9.2698	0.0	0.0184
detecting	7.7657	0.0	0.0506
detections	9.2698	0.0	0.0
deterioration	9.2698	0.0	0.0
determinant	9.2698	0.0	0.0
determination	7.6603	0.0	0.0193
determinations	8.8643	0.0	0.0076
determiners	9.2698	0.0	0.0
determines	8.8643	0.0	0.0098
determining	7.2549	0.0	0.0315
deterministic	9.2698	0.0	0.0064
deterrence	9.2698	0.0	0.014
detoxification	9.2698	0.0	0.0
detoxify	9.2698	0.0	0.0
detrimental	8.8643	0.0	0.025
detritus	9.2698	0.0	0.0
deubiquitinase	9.2698	0.0	0.0
deutetrabenazine	9.2698	0.0	0.0
developer	9.2698	0.0	0.0
develops	8.3535	0.0	0.0074
develops_from	9.2698	0.0	0.0
deviated	9.2698	0.0	0.0
deviations	9.2698	0.0	0.0
devil	9.2698	0.0	0.0
devise	8.8643	0.0	0.0201
devising	9.2698	0.0	0.0
devonian	9.2698	0.0	0.0
devote	9.2698	0.0	0.0084
desulfurization	8.8643	0.0	0.0
destroyed	9.2698	0.0	0.0103
destination	8.8643	0.0	0.0
descemet	9.2698	0.0	0.0
derivatives	8.8643	0.0	0.0059
derivatized	9.2698	0.0	0.0
derive	8.017	0.0	0.0256
derives	8.8643	0.0	0.0088
deriving	8.3535	0.0	0.0
derma	9.2698	0.0	0.0
dermal	8.8643	0.0	0.0
dermatologic	9.2698	0.0	0.0
dermatological	8.8643	0.0	0.0
dermatologists	8.8643	0.0	0.0
dermatology	8.1711	0.0	0.0
dermo	9.2698	0.0	0.0
des	8.8643	0.0	0.0
descendants	9.2698	0.0	0.0098
dest	9.2698	0.0	0.0
descent	9.2698	0.0	0.0
descriptive	6.4972	0.0	0.0378
descriptor	9.2698	0.0	0.0044
desert	8.3535	0.0	0.0
designated	8.3535	0.0	0.0215
designating	9.2698	0.0	0.017
designation	8.1711	0.0	0.0224
designations	9.2698	0.0	0.0057
designing	7.565	0.0	0.0209
desirable	8.8643	0.0	0.0029
desktop	8.5766	0.0	0.0311
desorption	9.2698	0.0	0.0
desso	9.2698	0.0	0.0
discounting	9.2698	0.0	0.0
discourse	8.3535	0.0	0.0043
discover	7.565	0.0	0.0421
dpp	8.8643	0.0	0.0
dpv	9.2698	0.0	0.0
dpvweb	9.2698	0.0	0.0
draft	7.565	0.0	0.0317
drain	8.8643	0.0	0.0
drainage	8.5766	0.0	0.0
drainer	9.2698	0.0	0.0
drains	9.2698	0.0	0.0
dramatic	7.398	0.0	0.0289
dramatically	7.7657	0.0	0.0498
drastic	9.2698	0.0	0.0
dravet	8.8643	0.0	0.0
drawbacks	8.8643	0.0	0.0184
drawing	7.7657	0.0	0.0709
drawings	9.2698	0.0	0.0
dream	8.8643	0.0	0.0
dredged	9.2698	0.0	0.0
dreissena	9.2698	0.0	0.0
drenda	8.8643	0.0	0.0068
drepmel	9.2698	0.0	0.0
dress	9.2698	0.0	0.0
drg	9.2698	0.0	0.0
dried	8.8643	0.0	0.0
drill	8.8643	0.0	0.0
drilling	8.8643	0.0	0.0
drinking	8.3535	0.0	0.0
drivers	8.5766	0.0	0.0213
drives	7.6603	0.0	0.0367
driving	7.478	0.0	0.0362
dron	8.5766	0.0	0.2133
dpp4	9.2698	0.0	0.0
dpc	8.8643	0.0	0.0
don	8.5766	0.0	0.0
dozens	8.8643	0.0	0.0077
donation	8.3535	0.0	0.0
donn	9.2698	0.0	0.0
donor	7.6603	0.0	-0.0864
door	8.8643	0.0	0.0026
doors	9.2698	0.0	0.0084
dopamine	9.2698	0.0	0.0
dopi	9.2698	0.0	0.0
doppler	9.2698	0.0	0.0
doqcs	8.8643	0.0	0.0152
dormant	9.2698	0.0	0.0
dorsal	9.2698	0.0	0.0
dorsal_to	9.2698	0.0	0.0166
dorsolateral	9.2698	0.0	0.0083
dosage	8.8643	0.0	0.0228
doses	8.5766	0.0	0.0085
dosimetric	9.2698	0.0	0.0
dota	9.2698	0.0	0.0
dotatate	8.8643	0.0	0.0
dothidea	9.2698	0.0	0.0
doubled	8.1711	0.0	0.0281
doubles	8.5766	0.0	0.0142
doubling	8.3535	0.0	0.0231
dovetailing	9.2698	0.0	0.0
downloadable	7.2549	0.0	0.0615
downloads	7.1903	0.0	0.0694
downstaging	9.2698	0.0	0.0
downstream	7.565	0.0	0.029
doxorubicin	9.2698	0.0	0.0
dozen	8.5766	0.0	0.0236
dronedarone	9.2698	0.0	0.0
drop	8.5766	0.0	0.008
droplet	8.8643	0.0	0.0
droughts	9.2698	0.0	0.0
duhok	9.2698	0.0	0.0
dump	9.2698	0.0	0.0097
dunbar	9.2698	0.0	0.0
duo	9.2698	0.0	0.0286
duodenal	8.3535	0.0	0.0
duplex	9.2698	0.0	0.0
duplicate	9.2698	0.0	0.0124
duplicated	8.8643	0.0	0.0174
duplication	7.6603	0.0	0.0508
duplications	8.8643	0.0	0.0109
dupscan	9.2698	0.0	0.0
durability	8.8643	0.0	0.0
durable	8.5766	0.0	0.0
dural	9.2698	0.0	0.0
duration	8.5766	0.0	0.0
duri	9.2698	0.0	0.0041
durian	9.2698	0.0	0.0
durvalumab	9.2698	0.0	0.0
dutasteride	9.2698	0.0	0.0
dutch	8.017	0.0	0.056
dvcs	9.2698	0.0	0.0055
dvcss	9.2698	0.0	0.011
dweller	9.2698	0.0	0.0
dwelling	8.3535	0.0	0.0
dyad	9.2698	0.0	0.0
dye	8.3535	0.0	0.0
dyeing	9.2698	0.0	0.0
dyes	9.2698	0.0	0.0
dynamical	8.5766	0.0	0.0166
dufs	9.2698	0.0	0.0067
duette	9.2698	0.0	0.0
ducts	9.2698	0.0	0.0
dsc	9.2698	0.0	0.0079
drownings	9.2698	0.0	0.0
drs	8.8643	0.0	0.0175
drugbank	7.7657	0.0	0.0608
drugcard	8.5766	0.0	0.0079
drugcentral	8.8643	0.0	0.1373
druggability	9.2698	0.0	0.0103
druggable	8.5766	0.0	0.0269
drugtargetontology	9.2698	0.0	0.0047
drum	9.2698	0.0	0.0128
drv	9.2698	0.0	0.0
dry	8.5766	0.0	0.0
dryland	9.2698	0.0	0.0
ds	9.2698	0.0	0.0
dsd	9.2698	0.0	0.0
ductal	7.3238	0.0	0.0
dsdbase	9.2698	0.0	0.0
dsmes	9.2698	0.0	0.0
dsmz	8.5766	0.0	0.0232
dt	9.2698	0.0	0.0
dtd	9.2698	0.0	0.0071
dto	9.2698	0.0	0.0308
dts	9.2698	0.0	0.0
dtt	9.2698	0.0	0.0082
dual	7.398	0.0	0.0074
dubai	8.1711	0.0	0.0
dublin	9.2698	0.0	0.0
duchenne	9.2698	0.0	0.0
duct	9.2698	0.0	0.0
donating	9.2698	0.0	0.0
domperidone	9.2698	0.0	0.0
discoverability	8.3535	0.0	0.0107
dispersed	7.565	0.0	0.0446
disphasedb	9.2698	0.0	0.0
displays	6.4365	0.0	0.103
dispositional	9.2698	0.0	0.0
dispositions	8.8643	0.0	0.0358
disproportional	9.2698	0.0	0.0
disproportionately	8.5766	0.0	0.0215
disprot	7.8835	0.0	0.0771
disputes	9.2698	0.0	0.0
disrupt	8.5766	0.0	0.0216
disrupting	8.8643	0.0	0.0157
disruption	8.1711	0.0	0.0199
disruptive	9.2698	0.0	0.0
dissect	8.8643	0.0	0.0104
dissected	9.2698	0.0	0.0055
dissecting	8.1711	0.0	0.0145
disseminate	7.2549	0.0	0.0801
disseminates	8.017	0.0	0.0327
disseminating	8.1711	0.0	0.0312
dissipative	9.2698	0.0	0.0
dissociation	9.2698	0.0	0.0075
dissolution	9.2698	0.0	0.0
dissolved	9.2698	0.0	0.0
distance	7.8835	0.0	0.0887
distances	8.3535	0.0	0.0325
distancing	9.2698	0.0	0.0
distantly	8.5766	0.0	0.0039
distillation	8.5766	0.0	0.0
distilling	9.2698	0.0	0.003
distinction	8.1711	0.0	0.0249
dispersion	9.2698	0.0	0.0
disperse	9.2698	0.0	0.0172
dominguez	9.2698	0.0	0.0
dispensing	9.2698	0.0	0.0
discoverer	9.2698	0.0	0.0
discoveries	7.6603	0.0	0.0596
discovering	7.7657	0.0	0.0122
discrepancies	9.2698	0.0	0.005
discrete	8.017	0.0	0.0038
discretely	9.2698	0.0	0.0
discriminate	8.8643	0.0	0.0218
discriminates	9.2698	0.0	0.0
discrimination	9.2698	0.0	0.0037
discusses	7.8835	0.0	0.0351
discussing	8.8643	0.0	0.0
discussion	7.7657	0.0	0.0349
discussions	8.5766	0.0	0.0101
diseased	8.1711	0.0	0.011
diseasemeth	9.2698	0.0	0.0
diseaseontology	9.2698	0.0	0.006
diseases10	9.2698	0.0	0.0
disembl	9.2698	0.0	0.0
disenrich	9.2698	0.0	0.0
disequilibrium	9.2698	0.0	0.0023
disintegrindb	9.2698	0.0	0.0
disintegrins	9.2698	0.0	0.0
disk	9.2698	0.0	0.0
dislocation	9.2698	0.0	0.008
disoproxil	9.2698	0.0	0.0
disordered	7.3238	0.0	0.046
disorders	6.1128	0.0	0.0243
disparity	8.5766	0.0	0.0
dispatch	9.2698	0.0	0.0
distinguish	7.6603	0.0	0.0297
distinguished	8.5766	0.0	0.019
distinguishes	8.5766	0.0	0.0117
distinguishing	8.5766	0.0	0.0066
dm	9.2698	0.0	0.0
dmda	9.2698	0.0	0.0586
dnah6	9.2698	0.0	0.0128
