#curie_map:
#  aberowl: http://aber-owl.net/ontology/
#  agroportal: http://agroportal.lirmm.fr/ontologies/
#  bartoc: https://bartoc.org/en/node/
#  biocontext: https://bioregistry.io/metaregistry/biocontext/
#  biolink: https://bioregistry.io/metaregistry/biolink/resolve/
#  bioportal: https://bioportal.bioontology.org/ontologies/
#  bioregistry: https://bioregistry.io/registry/
#  bioregistry.schema: https://bioregistry.io/schema/#
#  cellosaurus.resource: https://bioregistry.io/metaregistry/cellosaurus/resolve/
#  cheminf: https://semanticscience.org/resource/CHEMINF_
#  cropoct: https://cropontology.org/ontology/
#  ecoportal: http://ecoportal.lifewatch.eu/ontologies/
#  edam: http://edamontology.org/data_
#  fairsharing: https://fairsharing.org/
#  go.resource: https://bioregistry.io/metaregistry/go/resolve/
#  integbio: https://catalog.integbio.jp/dbcatalog/en/record/
#  lov: https://lov.linkeddata.es/dataset/lov/vocabs/
#  miriam: https://registry.identifiers.org/registry/
#  n2t: https://bioregistry.io/metaregistry/n2t/resolve/
#  ncbi.resource: https://bioregistry.io/metaregistry/ncbi/resolve/
#  obofoundry: https://www.obofoundry.org/ontology/
#  oid: https://oid-base.com/get/
#  ols: https://www.ebi.ac.uk/ols4/ontologies/
#  ontobee: http://www.ontobee.org/ontology/
#  pathguide: http://www.pathguide.org/fullrecord.php?DBID=
#  prefixcommons: https://registry.bio2kg.org/resource/
#  re3data: https://www.re3data.org/repository/
#  rrid: https://bioregistry.io/metaregistry/rrid/resolve/
#  tib.ts: https://terminology.tib.eu/ts/ontologies/
#  togoid: https://togoid.dbcls.jp/#
#  uniprot.resource: https://www.uniprot.org/database/
#  wikidata: http://www.wikidata.org/entity/
#  zazuko: https://bioregistry.io/metaregistry/zazuko/resolve/
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://github.com/biopragmatics/bioregistry/raw/main/exports/sssom/bioregistry.sssom.tsv
#mapping_set_title: Bioregistry
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	creator_id	issue_tracker_item	comment
bioregistry:disdriv	Disease Drivers Ontology	skos:exactMatch		ols:disdriv	Disease Drivers	semapv:UnspecifiedMatching			
bioregistry:disdriv	Disease Drivers Ontology	skos:exactMatch		ontobee:DISDRIV	Disease Drivers Ontology	semapv:UnspecifiedMatching			
bioregistry:disdriv	Disease Drivers Ontology	skos:exactMatch		wikidata:Q113009148		semapv:UnspecifiedMatching			
bioregistry:diseaseclass	Disease Class	bioregistry.schema:0000018		bioregistry:efo		semapv:UnspecifiedMatching			
bioregistry:diseasesdb	Diseases Database	skos:exactMatch		wikidata:P557	DiseasesDB	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		biocontext:DISPROT		semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		edam:2723	Protein ID (DisProt)	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		go.resource:DisProt		semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		integbio:nbdc01798	DisProt	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		miriam:disprot	DisProt	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		n2t:disprot	DisProt at Indiana University	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		prefixcommons:disprot	Database of protein disorder	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		re3data:r3d100010561	DisProt	semapv:UnspecifiedMatching			
bioregistry:disprot	DisProt	skos:exactMatch		uniprot.resource:DB-0017		semapv:UnspecifiedMatching			
bioregistry:disprot.region	DisProt region	BFO:0000050		bioregistry:disprot		semapv:UnspecifiedMatching			
bioregistry:disprot.region	DisProt region	skos:exactMatch		miriam:disprot.region	DisProt region	semapv:UnspecifiedMatching			
bioregistry:dlxb	Linear double stranded DNA sequences	skos:exactMatch		miriam:dlxb	Linear double stranded DNA sequences	semapv:UnspecifiedMatching			
bioregistry:dlxc	Circular double stranded DNA sequences composed	skos:exactMatch		miriam:dlxc	Circular double stranded DNA sequences composed	semapv:UnspecifiedMatching			
bioregistry:dmba		skos:exactMatch		ols:dmba		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:dmba	Developing Mouse Brain Atlas	skos:exactMatch		ols:dmba	Developing Mouse Brain Atlas Ontology	semapv:UnspecifiedMatching			
bioregistry:doap	Description of a Project	skos:exactMatch		lov:doap	Description of a Project vocabulary	semapv:UnspecifiedMatching			
bioregistry:doap	Description of a Project	skos:exactMatch		zazuko:doap		semapv:UnspecifiedMatching			
bioregistry:docbias	Doc-Bias Ontology	skos:exactMatch		tib.ts:docbias		semapv:UnspecifiedMatching			
bioregistry:dockerhub.repo	Docker Hub repository	skos:exactMatch		wikidata:P8778	Docker Hub repository	semapv:UnspecifiedMatching			
bioregistry:doco	Document Components Ontology	skos:exactMatch		fairsharing:FAIRsharing.162003	Document Components Ontology 	semapv:UnspecifiedMatching			
bioregistry:doco	Document Components Ontology	skos:exactMatch		lov:doco	DoCO, the Document Components Ontology	semapv:UnspecifiedMatching			
bioregistry:dogont	Ontology Modeling for Intelligent Domotic Environments	skos:exactMatch		lov:dogont	Ontology Modeling for Intelligent Domotic Environments	semapv:UnspecifiedMatching			
bioregistry:dogont	Ontology Modeling for Intelligent Domotic Environments	skos:exactMatch		tib.ts:dogont		semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		bartoc:20716	Digital Object Identifier	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		biocontext:DOI		semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		biolink:doi		semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		cellosaurus.resource:DOI		semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		edam:1188	DOI	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		fairsharing:FAIRsharing.hFLKCn	Digital Object Identifier	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		go.resource:DOI		semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		miriam:doi	DOI	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		n2t:doi	Digital Object Identifier	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		prefixcommons:doi	Digital Object Identifier	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		wikidata:P356	DOI	semapv:UnspecifiedMatching			
bioregistry:doi	Digital Object Identifier	skos:exactMatch		wikidata:Q25670	DOI	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	bioregistry.schema:0000018		bioregistry:clo		semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	bioregistry.schema:0000018		bioregistry:scdo		semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		aberowl:DOID	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		bartoc:576	Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		biocontext:DOID		semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		bioportal:DOID	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		fairsharing:FAIRsharing.8b6wfq	Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		integbio:nbdc00261	Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		miriam:doid	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		n2t:doid	Human Disease Ontology at Northwestern University	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		obofoundry:doid	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		ols:doid	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		ontobee:DOID	Human Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		prefixcommons:do	Human disease ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		togoid:Doid	Disease ontology	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		wikidata:P699	Disease Ontology ID	semapv:UnspecifiedMatching			
bioregistry:doid	Human Disease Ontology	skos:exactMatch		wikidata:Q5282129	Disease Ontology ID	semapv:UnspecifiedMatching			
bioregistry:dolce	Descriptive Ontology for Linguistic and Cognitive Engineering	skos:exactMatch		fairsharing:FAIRsharing.ae8hpt	Descriptive Ontology for Linguistic and Cognitive Engineering	semapv:UnspecifiedMatching			
bioregistry:dome	DOME Registry	skos:exactMatch		miriam:dome	DOME Registry	semapv:UnspecifiedMatching			
bioregistry:dommino	Database of Macromolecular Interactions	skos:exactMatch		biocontext:DOMMINO		semapv:UnspecifiedMatching			
bioregistry:dommino	Database of Macromolecular Interactions	skos:exactMatch		miriam:dommino	DOMMINO	semapv:UnspecifiedMatching			
bioregistry:dommino	Database of Macromolecular Interactions	skos:exactMatch		n2t:dommino	DOMMINO at University of Missouri	semapv:UnspecifiedMatching			
bioregistry:dommino	Database of Macromolecular Interactions	skos:exactMatch		pathguide:423	Database of MacroMolecular Interactions	semapv:UnspecifiedMatching			
bioregistry:door	Database for Prokaryotic Operons	skos:exactMatch		biocontext:DOOR		semapv:UnspecifiedMatching			
bioregistry:door	Database for Prokaryotic Operons	skos:exactMatch		miriam:door	DOOR	semapv:UnspecifiedMatching			
bioregistry:door	Database for Prokaryotic Operons	skos:exactMatch		n2t:door	DOOR v1 at University of Georgia	semapv:UnspecifiedMatching			
bioregistry:door	Database for Prokaryotic Operons	skos:exactMatch		prefixcommons:door	Database of prOkaryotic OpeRons	semapv:UnspecifiedMatching			
bioregistry:door		skos:exactMatch	Not	re3data:r3d100014113		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:doqcs.model	Database of Quantitative Cellular Signaling: Model	skos:exactMatch		biocontext:DOQCS.MODEL		semapv:UnspecifiedMatching			
bioregistry:doqcs.model	Database of Quantitative Cellular Signaling: Model	skos:exactMatch		miriam:doqcs.model	Database of Quantitative Cellular Signaling: Model	semapv:UnspecifiedMatching			
bioregistry:doqcs.model	Database of Quantitative Cellular Signaling: Model	skos:exactMatch		n2t:doqcs.model	Database of Quantitative Cellular Signaling (DOQCS) - Model Access	semapv:UnspecifiedMatching			
bioregistry:doqcs.model	Database of Quantitative Cellular Signaling: Model	skos:exactMatch		prefixcommons:doqcs.model	Database of Quantitative Cellular Signaling: Model	semapv:UnspecifiedMatching			
bioregistry:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	skos:exactMatch		biocontext:DOQCS.PATHWAY		semapv:UnspecifiedMatching			
bioregistry:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	skos:exactMatch		miriam:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	semapv:UnspecifiedMatching			
bioregistry:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	skos:exactMatch		n2t:doqcs.pathway	Database of Quantitative Cellular Signaling (DOQCS) - Pathway Access	semapv:UnspecifiedMatching			
bioregistry:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	skos:exactMatch		prefixcommons:doqcs.pathway	Database of Quantitative Cellular Signaling: Pathway	semapv:UnspecifiedMatching			
bioregistry:dpbo	DataPLANT Biology Ontology	skos:exactMatch		tib.ts:dpbo		semapv:UnspecifiedMatching			
bioregistry:dpo	Drosophila Phenotype Ontology	BFO:0000050		bioregistry:fbcv		semapv:UnspecifiedMatching			
bioregistry:dpo	Drosophila Phenotype Ontology	skos:exactMatch		aberowl:DPO	Drosophila Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:dpo	Drosophila Phenotype Ontology	skos:exactMatch		bioportal:DPO	Drosophila Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:dpo		skos:exactMatch	Not	lov:dpo		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:dpo	Drosophila Phenotype Ontology	skos:exactMatch		obofoundry:dpo	Drosophila Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:dpo	Drosophila Phenotype Ontology	skos:exactMatch		ols:dpo	Drosophila Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:dpv	Description of Plant Viruses	skos:exactMatch		biocontext:DPV		semapv:UnspecifiedMatching			
bioregistry:dpv		skos:exactMatch	Not	integbio:nbdc02410		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:dpv		skos:exactMatch	Not	lov:dpv		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:dpv	Description of Plant Viruses	skos:exactMatch		miriam:dpv	DPV	semapv:UnspecifiedMatching			
bioregistry:dpv	Description of Plant Viruses	skos:exactMatch		n2t:dpv	DPV at Rothamsted	semapv:UnspecifiedMatching			
bioregistry:dpv	Description of Plant Viruses	skos:exactMatch		prefixcommons:dpvweb	Description of Plant Viruses	semapv:UnspecifiedMatching			
bioregistry:dpv		skos:exactMatch	Not	zazuko:dpv		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:dpvocab	Data Privacy Vocabulary	skos:exactMatch		lov:dpv	Data Privacy Vocabulary (DPV)	semapv:UnspecifiedMatching			
bioregistry:dpvocab	Data Privacy Vocabulary	skos:exactMatch		tib.ts:dpv		semapv:UnspecifiedMatching			
bioregistry:dqv	Data Quality Vocabulary	skos:exactMatch		lov:dqv	Data Quality Vocabulary	semapv:UnspecifiedMatching			
bioregistry:dqv	Data Quality Vocabulary	skos:exactMatch		zazuko:dqv		semapv:UnspecifiedMatching			
bioregistry:dragondb.allele	DragonDB Allele	skos:exactMatch		biocontext:DRAGONDB.ALLELE		semapv:UnspecifiedMatching			
bioregistry:dragondb.allele	DragonDB Allele	skos:exactMatch		miriam:dragondb.allele	DragonDB Allele	semapv:UnspecifiedMatching			
bioregistry:dragondb.allele	DragonDB Allele	skos:exactMatch		n2t:dragondb.allele	DragonDB Allele at University of British Columbia	semapv:UnspecifiedMatching			
bioregistry:dragondb.dna	DragonDB DNA	skos:exactMatch		biocontext:DRAGONDB.DNA		semapv:UnspecifiedMatching			
bioregistry:dragondb.dna	DragonDB DNA	skos:exactMatch		miriam:dragondb.dna	DragonDB DNA	semapv:UnspecifiedMatching			
bioregistry:dragondb.dna	DragonDB DNA	skos:exactMatch		n2t:dragondb.dna	DragonDB DNA at University of British Columbia	semapv:UnspecifiedMatching			
bioregistry:dragondb.locus	DragonDB Locus	skos:exactMatch		biocontext:DRAGONDB.LOCUS		semapv:UnspecifiedMatching			
bioregistry:dragondb.locus	DragonDB Locus	skos:exactMatch		miriam:dragondb.locus	DragonDB Locus	semapv:UnspecifiedMatching			
bioregistry:dragondb.locus	DragonDB Locus	skos:exactMatch		n2t:dragondb.locus	DragonDB Locus at University of British Columbia	semapv:UnspecifiedMatching			
bioregistry:dragondb.protein	DragonDB Protein	skos:exactMatch		biocontext:DRAGONDB.PROTEIN		semapv:UnspecifiedMatching			
bioregistry:dragondb.protein	DragonDB Protein	skos:exactMatch		miriam:dragondb.protein	DragonDB Protein	semapv:UnspecifiedMatching			
bioregistry:dragondb.protein	DragonDB Protein	skos:exactMatch		n2t:dragondb.protein	DragonDB Protein at University of British Columbia	semapv:UnspecifiedMatching			
bioregistry:drao	Domain Resource Application Ontology	skos:exactMatch		fairsharing:FAIRsharing.FSIfv8	Domain Resource Application Ontology	semapv:UnspecifiedMatching			
bioregistry:drduke	Dr. Duke's Phytochemical and Ethnobotanical Databases chemical	skos:exactMatch		wikidata:P10074	Dr. Duke's Phytochemical and Ethnobotanical Databases chemical ID	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	bioregistry.schema:0000018		bioregistry:scdo		semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		aberowl:DRON	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		biocontext:DRON		semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		bioportal:DRON	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		fairsharing:FAIRsharing.w5ntfd	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		obofoundry:dron	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		ols:dron	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		ontobee:DRON	The Drug Ontology	semapv:UnspecifiedMatching			
bioregistry:dron	The Drug Ontology	skos:exactMatch		wikidata:Q81661592		semapv:UnspecifiedMatching			
bioregistry:drsanv0	AnVIL DRS	skos:exactMatch		miriam:drs.anv0	AnVIL DRS	semapv:UnspecifiedMatching			
bioregistry:drsc	Drosophila RNAi Screening Center	skos:exactMatch		biocontext:DRSC		semapv:UnspecifiedMatching			
bioregistry:drsc	Drosophila RNAi Screening Center	skos:exactMatch		miriam:drsc	DRSC	semapv:UnspecifiedMatching			
bioregistry:drsc	Drosophila RNAi Screening Center	skos:exactMatch		n2t:drsc	DRSC at Harvard Medical School	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		bartoc:18377	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		biocontext:DrugBank		semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		cellosaurus.resource:DrugBank		semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		cheminf:000406	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		edam:2326	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		integbio:nbdc01071	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		miriam:drugbank	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		n2t:drugbank	DrugBank drug information	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		pathguide:221	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		prefixcommons:drugbank	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		re3data:r3d100010544	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		togoid:Drugbank	DrugBank	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		uniprot.resource:DB-0019		semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		wikidata:P715	DrugBank ID	semapv:UnspecifiedMatching			
bioregistry:drugbank	DrugBank	skos:exactMatch		wikidata:Q1122544	DrugBank ID	semapv:UnspecifiedMatching			
bioregistry:drugbank.bioentity	DrugBank Target v4	skos:exactMatch		biocontext:DRUGBANKV4.TARGET		semapv:UnspecifiedMatching			
bioregistry:drugbank.bioentity	DrugBank Target v4	skos:exactMatch		miriam:drugbankv4.target	DrugBank Target v4	semapv:UnspecifiedMatching			
bioregistry:drugbank.bioentity	DrugBank Target v4	skos:exactMatch		n2t:drugbankv4.target	DrugBank Target information version 4	semapv:UnspecifiedMatching			
bioregistry:drugcentral	Drug Central	skos:exactMatch		biolink:DrugCentral		semapv:UnspecifiedMatching			
bioregistry:drugcentral	Drug Central	skos:exactMatch		integbio:nbdc02192	DrugCentral	semapv:UnspecifiedMatching			
bioregistry:drugcentral	Drug Central	skos:exactMatch		miriam:drugcentral	DrugCentral	semapv:UnspecifiedMatching			
bioregistry:drugcentral	Drug Central	skos:exactMatch		uniprot.resource:DB-0239		semapv:UnspecifiedMatching			
bioregistry:drugcentral		skos:exactMatch		wikidata:P11198		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:drugcentral	Drug Central	skos:exactMatch		wikidata:P11198	DrugCentral ID	semapv:UnspecifiedMatching			
bioregistry:dsm4	Diagnostic and Statistical Manual of Mental Disorders (4th Edition)	skos:exactMatch		oid:2.16.840.1.113883.6.126		semapv:UnspecifiedMatching			
bioregistry:dsm4	Diagnostic and Statistical Manual of Mental Disorders (4th Edition)	skos:exactMatch		wikidata:P663	DSM-IV code	semapv:UnspecifiedMatching			
bioregistry:dsm4	Diagnostic and Statistical Manual of Mental Disorders (4th Edition)	skos:exactMatch		wikidata:Q3078495	DSM-IV code	semapv:UnspecifiedMatching			
bioregistry:dsm5	Diagnostic and Statistical Manual of Mental Disorders (5th Edition)	skos:exactMatch		oid:2.16.840.1.113883.6.344		semapv:UnspecifiedMatching			
bioregistry:dsm5	Diagnostic and Statistical Manual of Mental Disorders (5th Edition)	skos:exactMatch		wikidata:P1930	DSM-5 code	semapv:UnspecifiedMatching			
bioregistry:dsmz	Deutsche Sammlung von Mikroorganismen und Zellkulturen	skos:exactMatch		cellosaurus.resource:DSMZCellDive		semapv:UnspecifiedMatching			
bioregistry:dsmz		skos:exactMatch		cellosaurus:DSMZCellDive		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:dsmz	Deutsche Sammlung von Mikroorganismen und Zellkulturen	skos:exactMatch		re3data:r3d100010219	DSMZ	semapv:UnspecifiedMatching			
bioregistry:dso		skos:exactMatch	Not	lov:dso		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:dsw	Darwin-SW	skos:exactMatch		agroportal:DSW	Darwin-SW	semapv:UnspecifiedMatching			
bioregistry:dsw	Darwin-SW	skos:exactMatch		ecoportal:DSW	Darwin-SW	semapv:UnspecifiedMatching			
bioregistry:dsw	Darwin-SW	skos:exactMatch		tib.ts:dsw		semapv:UnspecifiedMatching			
bioregistry:dto	Drug Target Ontology	bioregistry.schema:0000018		bioregistry:pr		semapv:UnspecifiedMatching			
bioregistry:dto	Drug Target Ontology	skos:exactMatch		aberowl:DTO	Drug Target Ontology	semapv:UnspecifiedMatching			
bioregistry:dto	Drug Target Ontology	skos:exactMatch		bioportal:DTO	Drug Target Ontology	semapv:UnspecifiedMatching			
bioregistry:dto	Drug Target Ontology	skos:exactMatch		fairsharing:FAIRsharing.tke3y2	Drug Target Ontology	semapv:UnspecifiedMatching			
